"Step","roberta_full_gnorms_fix - sched/gnorm_l1","roberta_full_gnorms_fix - sched/gnorm_l1__MIN","roberta_full_gnorms_fix - sched/gnorm_l1__MAX"
"12713","1247.6903838510527","1247.6903838510527","1247.6903838510527"
"12714","1262.5874093094717","1262.5874093094717","1262.5874093094717"
"12715","1248.543037025148","1248.543037025148","1248.543037025148"
"12716","1207.2584781606906","1207.2584781606906","1207.2584781606906"
"12717","1244.223477486189","1244.223477486189","1244.223477486189"
"12718","1215.0998992371924","1215.0998992371924","1215.0998992371924"
"12719","1202.5452058200892","1202.5452058200892","1202.5452058200892"
"12720","1250.8794927313168","1250.8794927313168","1250.8794927313168"
"12721","1187.3091066946174","1187.3091066946174","1187.3091066946174"
"12722","1230.1520267452302","1230.1520267452302","1230.1520267452302"
"12723","1249.7148347372652","1249.7148347372652","1249.7148347372652"
"12724","1224.9268837632758","1224.9268837632758","1224.9268837632758"
"12725","1261.469514800825","1261.469514800825","1261.469514800825"
"12726","1262.8721204453532","1262.8721204453532","1262.8721204453532"
"12727","1209.886018336803","1209.886018336803","1209.886018336803"
"12728","1209.4601830102988","1209.4601830102988","1209.4601830102988"
"12729","1220.103270387175","1220.103270387175","1220.103270387175"
"12730","1200.984435370533","1200.984435370533","1200.984435370533"
"12731","1214.488670602336","1214.488670602336","1214.488670602336"
"12732","1236.8041591252925","1236.8041591252925","1236.8041591252925"
"12733","1242.468030448544","1242.468030448544","1242.468030448544"
"12734","1196.355828133382","1196.355828133382","1196.355828133382"
"12735","1205.1542888989172","1205.1542888989172","1205.1542888989172"
"12736","1242.7548855451616","1242.7548855451616","1242.7548855451616"
"12737","1233.234866865409","1233.234866865409","1233.234866865409"
"12738","1221.089810746441","1221.089810746441","1221.089810746441"
"12739","1232.2514631940055","1232.2514631940055","1232.2514631940055"
"12740","1225.89477479939","1225.89477479939","1225.89477479939"
"12741","1211.9419785141329","1211.9419785141329","1211.9419785141329"
"12742","1194.6073555497123","1194.6073555497123","1194.6073555497123"
"12743","1233.5124974419202","1233.5124974419202","1233.5124974419202"
"12744","1208.8468896449697","1208.8468896449697","1208.8468896449697"
"12745","1205.3188433705889","1205.3188433705889","1205.3188433705889"
"12746","1227.5052825579949","1227.5052825579949","1227.5052825579949"
"12747","1206.0027346504178","1206.0027346504178","1206.0027346504178"
"12748","1194.4279634999225","1194.4279634999225","1194.4279634999225"
"12749","1192.9815227198972","1192.9815227198972","1192.9815227198972"
"12750","1256.7481919266695","1256.7481919266695","1256.7481919266695"
"12751","1215.3085873189436","1215.3085873189436","1215.3085873189436"
"12752","1203.190135313431","1203.190135313431","1203.190135313431"
"12753","1263.163538183016","1263.163538183016","1263.163538183016"
"12754","1173.3656192180451","1173.3656192180451","1173.3656192180451"
"12755","1202.83292551571","1202.83292551571","1202.83292551571"
"12756","1217.2684862229112","1217.2684862229112","1217.2684862229112"
"12757","1209.2823817450555","1209.2823817450555","1209.2823817450555"
"12758","1218.8827589760408","1218.8827589760408","1218.8827589760408"
"12759","1231.4775544899264","1231.4775544899264","1231.4775544899264"
"12760","1214.834111751358","1214.834111751358","1214.834111751358"
"12761","1239.6757155996772","1239.6757155996772","1239.6757155996772"
"12762","1267.2553619697003","1267.2553619697003","1267.2553619697003"
"12763","1278.8784573411417","1278.8784573411417","1278.8784573411417"
"12764","1213.543475854046","1213.543475854046","1213.543475854046"
"12765","1220.0578870948916","1220.0578870948916","1220.0578870948916"
"12766","1223.6585739012412","1223.6585739012412","1223.6585739012412"
"12767","1181.42049517544","1181.42049517544","1181.42049517544"
"12768","1224.522026531872","1224.522026531872","1224.522026531872"
"12769","1198.4958012829454","1198.4958012829454","1198.4958012829454"
"12770","1190.6112436621004","1190.6112436621004","1190.6112436621004"
"12771","1210.837257739846","1210.837257739846","1210.837257739846"
"12772","1271.3609638655194","1271.3609638655194","1271.3609638655194"
"12773","1189.597547101","1189.597547101","1189.597547101"
"12774","1210.8749697524393","1210.8749697524393","1210.8749697524393"
"12775","1219.6030752116633","1219.6030752116633","1219.6030752116633"
"12776","1266.6468384944312","1266.6468384944312","1266.6468384944312"
"12777","1209.2860372367998","1209.2860372367998","1209.2860372367998"
"12778","1217.267687270214","1217.267687270214","1217.267687270214"
"12779","1285.9474631292564","1285.9474631292564","1285.9474631292564"
"12780","1725.8875092290373","1725.8875092290373","1725.8875092290373"
"12781","1292.4730169287943","1292.4730169287943","1292.4730169287943"
"12782","1226.9529214917557","1226.9529214917557","1226.9529214917557"
"12783","1214.3179311024203","1214.3179311024203","1214.3179311024203"
"12784","1258.077038403307","1258.077038403307","1258.077038403307"
"12785","1211.483458218354","1211.483458218354","1211.483458218354"
"12786","1251.5005927218792","1251.5005927218792","1251.5005927218792"
"12787","1272.193287463313","1272.193287463313","1272.193287463313"
"12788","1224.03204749673","1224.03204749673","1224.03204749673"
"12789","1251.6203567384557","1251.6203567384557","1251.6203567384557"
"12790","1208.6407606703865","1208.6407606703865","1208.6407606703865"
"12791","1240.051406940093","1240.051406940093","1240.051406940093"
"12792","1220.822361258571","1220.822361258571","1220.822361258571"
"12793","1216.12414094521","1216.12414094521","1216.12414094521"
"12794","1225.204406666099","1225.204406666099","1225.204406666099"
"12795","1182.4662731988988","1182.4662731988988","1182.4662731988988"
"12796","1228.2617765732618","1228.2617765732618","1228.2617765732618"
"12797","1206.08193977013","1206.08193977013","1206.08193977013"
"12798","1236.0262475233858","1236.0262475233858","1236.0262475233858"
"12799","1229.9638390775178","1229.9638390775178","1229.9638390775178"
"12800","1253.518119676947","1253.518119676947","1253.518119676947"
"12801","1194.8460934600344","1194.8460934600344","1194.8460934600344"
"12802","1202.1237011315995","1202.1237011315995","1202.1237011315995"
"12803","1215.6320070206332","1215.6320070206332","1215.6320070206332"
"12804","1235.2983477981663","1235.2983477981663","1235.2983477981663"
"12805","1242.6857592920658","1242.6857592920658","1242.6857592920658"
"12806","1189.5514032189164","1189.5514032189164","1189.5514032189164"
"12807","1212.56028667716","1212.56028667716","1212.56028667716"
"12808","1265.5267947424911","1265.5267947424911","1265.5267947424911"
"12809","1230.2930092338167","1230.2930092338167","1230.2930092338167"
"12810","1204.35218996041","1204.35218996041","1204.35218996041"
"12811","1220.8589077678737","1220.8589077678737","1220.8589077678737"
"12812","1200.5616875522296","1200.5616875522296","1200.5616875522296"
"12813","1197.930647032562","1197.930647032562","1197.930647032562"
"12814","1239.673454325432","1239.673454325432","1239.673454325432"
"12815","1207.428662366253","1207.428662366253","1207.428662366253"
"12816","1195.4406676719382","1195.4406676719382","1195.4406676719382"
"12817","1185.7737142337076","1185.7737142337076","1185.7737142337076"
"12818","1212.653873912505","1212.653873912505","1212.653873912505"
"12819","1215.1749480459664","1215.1749480459664","1215.1749480459664"
"12820","1207.2343222326804","1207.2343222326804","1207.2343222326804"
"12821","1221.2739115419338","1221.2739115419338","1221.2739115419338"
"12822","1198.5833102687836","1198.5833102687836","1198.5833102687836"
"12823","1207.022487960072","1207.022487960072","1207.022487960072"
"12824","1221.6623165374494","1221.6623165374494","1221.6623165374494"
"12825","1209.7932391214486","1209.7932391214486","1209.7932391214486"
"12826","1228.090447470884","1228.090447470884","1228.090447470884"
"12827","1232.4413695108894","1232.4413695108894","1232.4413695108894"
"12828","1184.9039395460964","1184.9039395460964","1184.9039395460964"
"12829","1232.8139907736672","1232.8139907736672","1232.8139907736672"
"12830","1247.4151676669574","1247.4151676669574","1247.4151676669574"
"12831","1218.3861606498965","1218.3861606498965","1218.3861606498965"
"12832","1222.0849168998582","1222.0849168998582","1222.0849168998582"
"12833","1238.2053800475971","1238.2053800475971","1238.2053800475971"
"12834","1188.9654359535848","1188.9654359535848","1188.9654359535848"
"12835","1245.9220127089768","1245.9220127089768","1245.9220127089768"
"12836","1264.7944237029726","1264.7944237029726","1264.7944237029726"
"12837","1255.9083182488605","1255.9083182488605","1255.9083182488605"
"12838","1216.881727061306","1216.881727061306","1216.881727061306"
"12839","1224.0000079728738","1224.0000079728738","1224.0000079728738"
"12840","1249.8752074459935","1249.8752074459935","1249.8752074459935"
"12841","1260.566598693115","1260.566598693115","1260.566598693115"
"12842","1253.40111843723","1253.40111843723","1253.40111843723"
"12843","1262.2010348487777","1262.2010348487777","1262.2010348487777"
"12844","1213.3166557567315","1213.3166557567315","1213.3166557567315"
"12845","1243.3365750517414","1243.3365750517414","1243.3365750517414"
"12846","1247.860193779242","1247.860193779242","1247.860193779242"
"12847","1237.3336531548523","1237.3336531548523","1237.3336531548523"
"12848","1252.271715653475","1252.271715653475","1252.271715653475"
"12849","1233.4872012568262","1233.4872012568262","1233.4872012568262"
"12850","1201.5126859920745","1201.5126859920745","1201.5126859920745"
"12851","1231.5330069581926","1231.5330069581926","1231.5330069581926"
"12852","1182.0322632145294","1182.0322632145294","1182.0322632145294"
"12853","1193.5145562460218","1193.5145562460218","1193.5145562460218"
"12854","1210.243262679912","1210.243262679912","1210.243262679912"
"12855","1246.6617065187486","1246.6617065187486","1246.6617065187486"
"12856","1224.6101945645626","1224.6101945645626","1224.6101945645626"
"12857","1216.9654111166592","1216.9654111166592","1216.9654111166592"
"12858","1202.0980430067325","1202.0980430067325","1202.0980430067325"
"12859","1223.929797258878","1223.929797258878","1223.929797258878"
"12860","1208.1710781296188","1208.1710781296188","1208.1710781296188"
"12861","1174.5836536724382","1174.5836536724382","1174.5836536724382"
"12862","1181.404611321767","1181.404611321767","1181.404611321767"
"12863","1247.1465375620578","1247.1465375620578","1247.1465375620578"
"12864","1235.1064526682974","1235.1064526682974","1235.1064526682974"
"12865","1243.5484106483557","1243.5484106483557","1243.5484106483557"
"12866","1268.905735269671","1268.905735269671","1268.905735269671"
"12867","1239.962268038452","1239.962268038452","1239.962268038452"
"12868","1284.372677491128","1284.372677491128","1284.372677491128"
"12869","1669.6974845132277","1669.6974845132277","1669.6974845132277"
"12870","1230.6345015153593","1230.6345015153593","1230.6345015153593"
"12871","1224.1003828187434","1224.1003828187434","1224.1003828187434"
"12872","1253.1404942972963","1253.1404942972963","1253.1404942972963"
"12873","1255.5721441863254","1255.5721441863254","1255.5721441863254"
"12874","1239.9375133985843","1239.9375133985843","1239.9375133985843"
"12875","1259.1746586238653","1259.1746586238653","1259.1746586238653"
"12876","1264.8787500433336","1264.8787500433336","1264.8787500433336"
"12877","1243.0311627870635","1243.0311627870635","1243.0311627870635"
"12878","1260.8760445171515","1260.8760445171515","1260.8760445171515"
"12879","1286.051465039243","1286.051465039243","1286.051465039243"
"12880","1215.7416056541056","1215.7416056541056","1215.7416056541056"
"12881","1301.3885857904547","1301.3885857904547","1301.3885857904547"
"12882","1250.5403424622684","1250.5403424622684","1250.5403424622684"
"12883","1260.4396338712413","1260.4396338712413","1260.4396338712413"
"12884","1258.071217723144","1258.071217723144","1258.071217723144"
"12885","1220.2944360541387","1220.2944360541387","1220.2944360541387"
"12886","1202.5750009978117","1202.5750009978117","1202.5750009978117"
"12887","1218.7420478249344","1218.7420478249344","1218.7420478249344"
"12888","1196.1481565230415","1196.1481565230415","1196.1481565230415"
"12889","1207.3917573990618","1207.3917573990618","1207.3917573990618"
"12890","1206.239785137575","1206.239785137575","1206.239785137575"
"12891","1209.8203256117104","1209.8203256117104","1209.8203256117104"
"12892","1224.0875287935646","1224.0875287935646","1224.0875287935646"
"12893","1180.3272387406091","1180.3272387406091","1180.3272387406091"
"12894","1219.0120497272887","1219.0120497272887","1219.0120497272887"
"12895","1249.3182447557558","1249.3182447557558","1249.3182447557558"
"12896","1189.8120239617076","1189.8120239617076","1189.8120239617076"
"12897","1268.6743296882478","1268.6743296882478","1268.6743296882478"
"12898","1231.039181624924","1231.039181624924","1231.039181624924"
"12899","1204.0352096724343","1204.0352096724343","1204.0352096724343"
"12900","1228.5448636691008","1228.5448636691008","1228.5448636691008"
"12901","1280.556991324712","1280.556991324712","1280.556991324712"
"12902","1248.3848092020728","1248.3848092020728","1248.3848092020728"
"12903","1229.4573259314848","1229.4573259314848","1229.4573259314848"
"12904","1212.9145140783144","1212.9145140783144","1212.9145140783144"
"12905","1253.2783874768515","1253.2783874768515","1253.2783874768515"
"12906","1289.0127898416804","1289.0127898416804","1289.0127898416804"
"12907","1258.3030569900384","1258.3030569900384","1258.3030569900384"
"12908","1244.569296217832","1244.569296217832","1244.569296217832"
"12909","1219.8962173720508","1219.8962173720508","1219.8962173720508"
